index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
230,7.45532544,51.51581907,136.44,35.604,20.00,-75.00,-7.00,7.457294,51.515107,860.000000
231,7.45522878,51.51574571,136.93,33.768,17.00,-74.00,-10.00,7.457294,51.515107,860.000000
232,7.45514589,51.51565438,136.92,33.768,17.00,-74.00,-10.00,7.457294,51.515107,860.000000
233,7.45512587,51.51557178,138.36,32.832,19.00,-73.00,-11.00,7.457294,51.515107,860.000000
234,7.45510181,51.51548350,140.21,33.192,19.00,-73.00,-11.00,7.457294,51.515107,860.000000
235,7.45508827,51.51538737,141.51,34.2,13.00,-77.00,-7.00,7.457294,51.515107,860.000000
236,7.45509077,51.51528667,141.89,33.66,13.00,-77.00,-7.00,7.457294,51.515107,860.000000
237,7.45579810,51.51513220,142.25,36.36,13.00,-77.00,-7.00,7.457294,51.515107,860.000000
238,7.45512548,51.51507403,141.66,41.436,22.00,-85.00,-8.00,7.457294,51.515107,860.000000
239,7.45516367,51.51495293,140.83,44.46,22.00,-85.00,-8.00,7.457294,51.515107,860.000000
240,7.45520844,51.51482683,140.33,47.448,11.00,-84.00,-9.00,7.457294,51.515107,860.000000
241,7.45525112,51.51470337,139.95,48.24,11.00,-84.00,-9.00,7.457294,51.515107,860.000000
242,7.45528615,51.51457725,139.95,48.528,10.00,-81.00,-8.00,7.457294,51.515107,860.000000
243,7.45536262,51.51443462,140.50,48.528,10.00,-81.00,-8.00,7.457294,51.515107,860.000000
244,7.45538462,51.51430986,141.36,50.328,10.00,-80.00,-6.00,7.457294,51.515107,860.000000
245,7.45540700,51.51417584,141.51,49.968,10.00,-80.00,-6.00,7.457294,51.515107,860.000000
246,7.45543377,51.51405938,141.56,47.736,15.00,-84.00,-7.00,7.457294,51.515107,860.000000
247,7.45545674,51.51394624,142.09,45.216,15.00,-84.00,-7.00,7.457294,51.515107,860.000000
248,7.45548175,51.51383150,142.41,44.424,17.00,-85.00,-8.00,7.457294,51.515107,860.000000
249,7.45552644,51.51371409,143.24,45.36,17.00,-85.00,-8.00,7.457294,51.515107,860.000000
250,7.45557893,51.51359999,144.41,45.108,10.00,-85.00,-7.00,7.457294,51.515107,860.000000
251,7.45563508,51.51349108,144.79,44.028,10.00,-85.00,-7.00,7.457294,51.515107,860.000000
252,7.45571635,51.51338091,146.98,44.172,6.00,-92.00,-9.00,7.457294,51.515107,860.000000
253,7.45582712,51.51328376,149.53,45.288,6.00,-92.00,-9.00,7.457294,51.515107,860.000000
254,7.45596471,51.51320914,150.84,45.36,3.00,-100.00,-12.00,7.457294,51.515107,860.000000
255,7.45609825,51.51313356,151.66,45.828,3.00,-100.00,-12.00,7.457294,51.515107,860.000000
256,7.45623879,51.51306147,151.77,44.676,1.00,-100.00,-12.00,7.457294,51.515107,860.000000
257,7.45608940,51.51303440,152.73,43.524,1.00,-100.00,-12.00,7.457294,51.515107,860.000000
258,7.45650112,51.51292129,153.59,40.104,1.00,-100.00,-12.00,7.457294,51.515107,860.000000
259,7.45663504,51.51285242,153.02,42.084,1.00,-98.00,-11.00,7.457294,51.515107,860.000000
260,7.45677236,51.51278406,152.77,41.184,1.00,-98.00,-11.00,7.457294,51.515107,860.000000
261,7.45691220,51.51271454,153.13,42.156,-1.00,-102.00,-15.00,7.457294,51.515107,860.000000
262,7.45708879,51.51262554,153.29,42.156,-1.00,-102.00,-15.00,7.457294,51.515107,860.000000
263,7.45727440,51.51255166,152.81,48.456,-4.00,-104.00,-15.00,7.457294,51.515107,860.000000
264,7.45745609,51.51247327,152.54,48.456,-4.00,-104.00,-15.00,7.457294,51.515107,860.000000
269,7.45822096,51.51212303,153.31,43.92,2.00,-94.00,-9.00,7.458731,51.506854,860.000000
270,7.45838736,51.51204760,153.51,46.656,2.00,-94.00,-9.00,7.458731,51.506854,860.000000
271,7.45855977,51.51197216,153.50,49.716,4.00,-93.00,-8.00,7.458731,51.506854,860.000000
272,7.45871878,51.51189793,153.21,47.232,4.00,-93.00,-8.00,7.458731,51.506854,860.000000
273,7.45888357,51.51182064,153.55,47.52,2.00,-102.00,-15.00,7.458731,51.506854,860.000000
274,7.45903413,51.51175253,154.06,44.892,2.00,-102.00,-15.00,7.458731,51.506854,860.000000
275,7.45916899,51.51169068,154.51,41.796,0.00,-105.00,-16.00,7.458731,51.506854,860.000000
