,SINR,RSRP,RSRQ,Power
39478,13.32,-113.42,-20.93,-84.48
39479,13.32,-113.42,-20.93,-84.48
39480,13.32,-113.42,-20.93,-84.48
39481,13.32,-113.42,-20.93,-84.48
39482,12.2,-106.36,-14.77,-84.23
39483,12.2,-106.36,-14.77,-84.23
39484,12.96,-107.48,-17.23,-82.55
39485,12.96,-107.48,-17.23,-82.55
39486,12.96,-107.48,-17.23,-82.55
39487,12.96,-107.48,-17.23,-82.55
39488,12.96,-107.48,-17.23,-82.55
39489,12.96,-107.48,-17.23,-82.55
39490,12.96,-107.48,-17.23,-82.55
39491,12.96,-107.48,-17.23,-82.55
39492,15.76,-105.0,-16.52,-80.38
39493,10.54,-110.05,-20.27,-81.71
39494,10.54,-110.05,-20.27,-81.71
39495,10.54,-110.05,-20.27,-81.71
39496,10.54,-110.05,-20.27,-81.71
39497,9.87,-107.2,-18.35,-81.51
39498,9.87,-107.2,-18.35,-81.51
39499,9.87,-107.2,-18.35,-81.51
39500,9.87,-107.2,-18.35,-81.51
39501,9.87,-107.2,-18.35,-81.51
39502,9.87,-107.2,-18.35,-81.51
39503,9.87,-107.2,-18.35,-81.51
39504,9.87,-107.2,-18.35,-81.51
39505,7.07,-107.73,-21.26,-80.57
39506,7.07,-107.73,-21.26,-80.57
39507,7.07,-107.73,-21.26,-80.57
39508,7.07,-107.73,-21.26,-80.57
39509,7.07,-107.73,-21.26,-80.57
39510,7.07,-107.73,-21.26,-80.57
39511,7.07,-107.73,-21.26,-80.57
39512,7.07,-107.73,-21.26,-80.57
39513,10.03,-109.14,-18.97,-82.49
39514,7.32,-109.21,-15.94,-86.16
39515,7.32,-109.21,-15.94,-86.16
39516,8.2,-109.89,-17.01,-85.97
39517,8.2,-109.89,-17.01,-85.97
39518,8.2,-109.89,-17.01,-85.97
39519,8.2,-109.89,-17.01,-85.97
39520,8.2,-109.89,-17.01,-85.97
39521,8.2,-109.89,-17.01,-85.97
39522,8.2,-109.89,-17.01,-85.97
39523,8.2,-109.89,-17.01,-85.97
39524,11.74,-110.43,-18.71,-84.45
39525,5.28,-102.65,-24.99,-77.41
39526,5.28,-102.65,-24.99,-77.41
39527,5.28,-102.65,-24.99,-77.41
39528,5.28,-102.65,-24.99,-77.41
39529,5.28,-102.65,-24.99,-77.41
39530,1.31,-107.9,-28.72,-81.23
39531,1.31,-107.9,-28.72,-81.23
39532,1.31,-107.9,-28.72,-81.23
39533,1.31,-107.9,-28.72,-81.23
39534,1.31,-107.9,-28.72,-81.23
39535,1.76,-99.25,-19.46,-74.78
39536,1.76,-99.25,-19.46,-74.78
39537,1.76,-99.25,-19.46,-74.78
39538,1.76,-99.25,-19.46,-74.78
39539,1.76,-99.25,-19.46,-74.78
39540,1.76,-99.25,-19.46,-74.78
39541,1.76,-99.25,-19.46,-74.78
39542,1.76,-99.25,-19.46,-74.78
39543,2.17,-100.06,-21.68,-75.07
39544,2.17,-100.06,-21.68,-75.07
39545,2.17,-100.06,-21.68,-75.07
39546,2.17,-100.06,-21.68,-75.07
39547,2.17,-100.06,-21.68,-75.07
39548,2.17,-100.06,-21.68,-75.07
39549,2.17,-100.06,-21.68,-75.07
39550,2.17,-100.06,-21.68,-75.07
39551,-15.2,-109.24,-29.66,-86.55
39552,-15.2,-109.24,-29.66,-86.55
39553,-15.2,-109.24,-29.66,-86.55
39554,6.47,-102.62,-19.89,-77.85
39555,6.47,-102.62,-19.89,-77.85
39556,6.47,-102.62,-19.89,-77.85
39557,6.47,-102.62,-19.89,-77.85
39558,13.94,-105.72,-23.67,-76.61
39559,13.94,-105.72,-23.67,-76.61
39560,13.94,-105.72,-23.67,-76.61
39561,13.94,-105.72,-23.67,-76.61
39562,13.94,-105.72,-23.67,-76.61
39563,13.94,-105.72,-23.67,-76.61
39564,13.94,-105.72,-23.67,-76.61
39565,13.94,-105.72,-23.67,-76.61
39566,4.85,-106.94,-24.49,-79.38
39567,4.85,-106.94,-24.49,-79.38
39568,4.85,-106.94,-24.49,-79.38
39569,4.85,-106.94,-24.49,-79.38
39570,4.85,-106.94,-24.49,-79.38
39571,4.85,-106.94,-24.49,-79.38
39572,4.85,-106.94,-24.49,-79.38
39573,4.85,-106.94,-24.49,-79.38
39574,7.22,-105.51,-20.61,-79.79
39575,7.22,-105.51,-20.61,-79.79
39576,7.22,-105.51,-20.61,-79.79
39577,7.22,-105.51,-20.61,-79.79
39578,7.22,-105.51,-20.61,-79.79
39579,7.22,-105.51,-20.61,-79.79
39580,7.22,-105.51,-20.61,-79.79
39581,7.22,-105.51,-20.61,-79.79
39582,3.95,-107.0,-19.16,-81.46
39583,3.95,-107.0,-19.16,-81.46
39584,3.95,-107.0,-19.16,-81.46
39585,3.95,-107.0,-19.16,-81.46
39586,3.95,-107.0,-19.16,-81.46
39587,3.95,-107.0,-19.16,-81.46
39588,3.95,-107.0,-19.16,-81.46
39589,3.95,-107.0,-19.16,-81.46
39590,4.52,-105.91,-19.49,-83.34
39591,4.52,-105.91,-19.49,-83.34
39592,4.52,-105.91,-19.49,-83.34
39593,4.52,-105.91,-19.49,-83.34
39594,4.52,-105.91,-19.49,-83.34
39595,4.52,-105.91,-19.49,-83.34
39596,7.08,-109.53,-17.47,-85.92
39597,7.08,-109.53,-17.47,-85.92
39598,7.08,-109.53,-17.47,-85.92
39599,7.08,-109.53,-17.47,-85.92
39600,6.6,-111.27,-20.56,-85.8
39601,6.6,-111.27,-20.56,-85.8
39602,6.6,-111.27,-20.56,-85.8
39603,6.6,-111.27,-20.56,-85.8
39604,6.6,-111.27,-20.56,-85.8
39605,6.6,-111.27,-20.56,-85.8
39606,7.4,-105.36,-16.52,-81.43
39607,7.4,-105.36,-16.52,-81.43
39608,7.54,-104.84,-16.63,-80.08
39609,7.54,-104.84,-16.63,-80.08
39610,7.54,-104.84,-16.63,-80.08
39611,7.54,-104.84,-16.63,-80.08
39612,7.54,-104.84,-16.63,-80.08
39613,7.54,-104.84,-16.63,-80.08
39614,7.54,-104.84,-16.63,-80.08
39615,7.54,-104.84,-16.63,-80.08
39616,10.15,-105.91,-16.96,-81.63
39617,10.15,-105.91,-16.96,-81.63
39618,10.15,-105.91,-16.96,-81.63
39619,10.15,-105.91,-16.96,-81.63
39620,10.15,-105.91,-16.96,-81.63
39621,10.15,-105.91,-16.96,-81.63
39622,10.15,-105.91,-16.96,-81.63
39623,10.15,-105.91,-16.96,-81.63
39624,7.51,-105.78,-17.13,-81.55
39625,7.51,-105.78,-17.13,-81.55
39626,7.51,-105.78,-17.13,-81.55
39627,7.51,-105.78,-17.13,-81.55
39628,14.64,-103.64,-17.78,-79.27
39629,14.64,-103.64,-17.78,-79.27
39630,11.28,-101.58,-14.79,-78.63
39631,11.28,-101.58,-14.79,-78.63
39632,11.28,-101.58,-14.79,-78.63
39633,11.28,-101.58,-14.79,-78.63
39634,11.28,-101.58,-14.79,-78.63
39635,11.28,-101.58,-14.79,-78.63
39636,11.28,-101.58,-14.79,-78.63
39637,11.28,-101.58,-14.79,-78.63
39638,12.09,-103.78,-18.89,-77.56
39639,12.29,-105.49,-19.34,-79.34
39640,12.29,-105.49,-19.34,-79.34
39641,12.29,-105.49,-19.34,-79.34
39642,12.29,-105.49,-19.34,-79.34
39643,12.11,-100.89,-17.66,-75.46
39644,12.11,-100.89,-17.66,-75.46
39645,12.11,-100.89,-17.66,-75.46
39646,12.11,-100.89,-17.66,-75.46
39647,12.11,-100.89,-17.66,-75.46
39648,12.11,-100.89,-17.66,-75.46
39649,-20.12,-109.16,-31.22,-89.55
39650,-20.12,-109.16,-31.22,-89.55
39651,-20.12,-109.16,-31.22,-89.55
39652,-20.12,-109.16,-31.22,-89.55
39653,-20.12,-109.16,-31.22,-89.55
39654,-20.12,-109.16,-31.22,-89.55
39655,-20.12,-109.16,-31.22,-89.55
39656,-20.12,-109.16,-31.22,-89.55
39657,9.31,-105.82,-23.42,-80.16
39658,9.31,-105.82,-23.42,-80.16
39659,9.31,-105.82,-23.42,-80.16
39660,9.31,-105.82,-23.42,-80.16
39661,9.31,-105.82,-23.42,-80.16
39662,9.31,-105.82,-23.42,-80.16
39663,9.31,-105.82,-23.42,-80.16
39664,9.31,-105.82,-23.42,-80.16
39665,-13.99,-109.23,-29.74,-85.12
39666,-13.99,-109.23,-29.74,-85.12
39667,-13.99,-109.23,-29.74,-85.12
39668,-13.99,-109.23,-29.74,-85.12
39669,-13.99,-109.23,-29.74,-85.12
39670,-13.99,-109.23,-29.74,-85.12
39671,-13.99,-109.23,-29.74,-85.12
39672,-13.99,-109.23,-29.74,-85.12
39673,7.65,-107.08,-28.72,-80.6
39674,7.65,-107.08,-28.72,-80.6
39675,7.65,-107.08,-28.72,-80.6
39676,7.65,-107.08,-28.72,-80.6
39677,7.65,-107.08,-28.72,-80.6
39678,7.65,-107.08,-28.72,-80.6
39679,7.65,-107.08,-28.72,-80.6
39680,7.65,-107.08,-28.72,-80.6
39681,5.46,-107.37,-30.37,-82.89
39682,5.46,-107.37,-30.37,-82.89
39683,5.46,-107.37,-30.37,-82.89
39684,5.46,-107.37,-30.37,-82.89
39685,-18.98,-108.88,-31.69,-87.46
39686,-18.98,-108.88,-31.69,-87.46
39687,-18.98,-108.88,-31.69,-87.46
39688,-18.98,-108.88,-31.69,-87.46
39689,-18.98,-108.88,-31.69,-87.46
39690,-18.98,-108.88,-31.69,-87.46
39691,-18.98,-108.88,-31.69,-87.46
39692,-14.4,-108.76,-30.62,-84.31
39693,-14.4,-108.76,-30.62,-84.31
39694,-14.4,-108.76,-30.62,-84.31
39695,-14.4,-108.76,-30.62,-84.31
39696,16.23,-90.04,-15.05,-66.77
39697,16.23,-90.04,-15.05,-66.77
39698,16.23,-90.04,-15.05,-66.77
39699,16.23,-90.04,-15.05,-66.77
39700,16.23,-90.04,-15.05,-66.77
39701,16.23,-90.04,-15.05,-66.77
39702,16.23,-90.04,-15.05,-66.77
39703,13.48,-89.49,-13.69,-67.97
39704,13.48,-89.49,-13.69,-67.97
39705,13.48,-89.49,-13.69,-67.97
39706,13.48,-89.49,-13.69,-67.97
39707,13.48,-89.49,-13.69,-67.97
39708,13.48,-89.49,-13.69,-67.97
39709,13.48,-89.49,-13.69,-67.97
39710,13.48,-89.49,-13.69,-67.97
39711,16.83,-88.33,-13.98,-66.29
39712,16.83,-88.33,-13.98,-66.29
39713,16.83,-88.33,-13.98,-66.29
39714,16.83,-88.33,-13.98,-66.29
39715,16.83,-88.33,-13.98,-66.29
39716,16.83,-88.33,-13.98,-66.29
39717,16.83,-88.33,-13.98,-66.29
39718,16.83,-88.33,-13.98,-66.29
39719,17.04,-87.69,-13.18,-66.46
39720,17.04,-87.69,-13.18,-66.46
39721,17.04,-87.69,-13.18,-66.46
39722,17.04,-87.69,-13.18,-66.46
39723,17.04,-87.69,-13.18,-66.46
39724,17.04,-87.69,-13.18,-66.46
39725,17.04,-87.69,-13.18,-66.46
39726,11.16,-102.06,-17.14,-77.28
39727,11.16,-102.06,-17.14,-77.28
39728,11.16,-102.06,-17.14,-77.28
39729,11.16,-102.06,-17.14,-77.28
39730,11.16,-102.06,-17.14,-77.28
39731,16.76,-95.7,-14.06,-73.77
39732,16.76,-95.7,-14.06,-73.77
39733,16.76,-95.7,-14.06,-73.77
39734,16.76,-95.7,-14.06,-73.77
39735,16.76,-95.7,-14.06,-73.77
39736,15.7,-99.08,-17.02,-74.16
39737,15.7,-99.08,-17.02,-74.16
39738,15.7,-99.08,-17.02,-74.16
39739,15.7,-99.08,-17.02,-74.16
39740,15.7,-99.08,-17.02,-74.16
39741,15.7,-99.08,-17.02,-74.16
39742,15.7,-99.08,-17.02,-74.16
39743,15.7,-99.08,-17.02,-74.16
39744,15.24,-101.01,-18.4,-73.93
39745,15.24,-101.01,-18.4,-73.93
39746,15.24,-101.01,-18.4,-73.93
39747,15.24,-101.01,-18.4,-73.93
39748,15.24,-101.01,-18.4,-73.93
39749,15.24,-101.01,-18.4,-73.93
39750,15.24,-101.01,-18.4,-73.93
39751,15.24,-101.01,-18.4,-73.93
39752,19.08,-91.44,-14.49,-68.65
39753,19.08,-91.44,-14.49,-68.65
39754,19.08,-91.44,-14.49,-68.65
39755,19.08,-91.44,-14.49,-68.65
39756,12.6,-103.54,-24.83,-73.59
39757,12.6,-103.54,-24.83,-73.59
39758,12.6,-103.54,-24.83,-73.59
39759,12.6,-103.54,-24.83,-73.59
39760,12.6,-103.54,-24.83,-73.59
39761,12.6,-103.54,-24.83,-73.59
39762,12.6,-103.54,-24.83,-73.59
39763,3.11,-102.34,-25.04,-74.58
39764,3.11,-102.34,-25.04,-74.58
39765,3.11,-102.34,-25.04,-74.58
39766,3.11,-102.34,-25.04,-74.58
39767,3.11,-102.34,-25.04,-74.58
39768,3.11,-102.34,-25.04,-74.58
39769,3.11,-102.34,-25.04,-74.58
39770,3.11,-102.34,-25.04,-74.58
39771,3.34,-101.66,-24.87,-74.98
39772,3.34,-101.66,-24.87,-74.98
39773,3.34,-101.66,-24.87,-74.98
39774,3.34,-101.66,-24.87,-74.98
39775,3.34,-101.66,-24.87,-74.98
39776,3.34,-101.66,-24.87,-74.98
39777,3.34,-101.66,-24.87,-74.98
39778,3.34,-101.66,-24.87,-74.98
39779,-10.84,-103.9,-26.59,-80.44
39780,-10.84,-103.9,-26.59,-80.44
39781,-10.84,-103.9,-26.59,-80.44
39782,-10.84,-103.9,-26.59,-80.44
39783,-10.84,-103.9,-26.59,-80.44
39784,-10.84,-103.9,-26.59,-80.44
39785,-10.84,-103.9,-26.59,-80.44
39786,-10.84,-103.9,-26.59,-80.44
39787,5.15,-103.34,-26.57,-72.18
39788,5.15,-103.34,-26.57,-72.18
39789,5.15,-103.34,-26.57,-72.18
39790,5.15,-103.34,-26.57,-72.18
39791,5.15,-103.34,-26.57,-72.18
39792,5.15,-103.34,-26.57,-72.18
39793,5.15,-103.34,-26.57,-72.18
39794,5.15,-103.34,-26.57,-72.18
39795,-13.7,-103.5,-28.3,-81.39
39796,-13.7,-103.5,-28.3,-81.39
39797,-13.7,-103.5,-28.3,-81.39
39798,-13.7,-103.5,-28.3,-81.39
39799,-13.7,-103.5,-28.3,-81.39
39800,-13.7,-103.5,-28.3,-81.39
39801,-13.7,-103.5,-28.3,-81.39
39802,-13.7,-103.5,-28.3,-81.39
39803,-17.89,-108.03,-31.41,-86.73
39804,-17.89,-108.03,-31.41,-86.73
39805,-17.89,-108.03,-31.41,-86.73
39806,-17.89,-108.03,-31.41,-86.73
39807,-17.89,-108.03,-31.41,-86.73
39808,-17.89,-108.03,-31.41,-86.73
39809,-17.89,-108.03,-31.41,-86.73
39810,-17.89,-108.03,-31.41,-86.73
39811,-18.63,-108.38,-30.66,-88.48
39812,-18.63,-108.38,-30.66,-88.48
39813,-18.63,-108.38,-30.66,-88.48
39814,-18.63,-108.38,-30.66,-88.48
39815,-18.63,-108.38,-30.66,-88.48
39816,-18.63,-108.38,-30.66,-88.48
39817,3.58,-99.85,-25.17,-76.79
39818,3.58,-99.85,-25.17,-76.79
39819,3.58,-99.85,-25.17,-76.79
39820,3.58,-99.85,-25.17,-76.79
39821,3.58,-99.85,-25.17,-76.79
39822,3.58,-99.85,-25.17,-76.79
39823,3.58,-99.85,-25.17,-76.79
39824,3.52,-99.6,-27.08,-73.43
39825,3.52,-99.6,-27.08,-73.43
39826,3.52,-99.6,-27.08,-73.43
39827,3.52,-99.6,-27.08,-73.43
39828,3.52,-99.6,-27.08,-73.43
39829,3.52,-99.6,-27.08,-73.43
39830,2.24,-101.6,-27.25,-72.54
39831,2.24,-101.6,-27.25,-72.54
39832,2.24,-101.6,-27.25,-72.54
39833,2.24,-101.6,-27.25,-72.54
39834,3.15,-95.06,-23.4,-71.96
39835,3.15,-95.06,-23.4,-71.96
39836,3.15,-95.06,-23.4,-71.96
39837,3.15,-95.06,-23.4,-71.96
39838,3.15,-95.06,-23.4,-71.96
39839,3.15,-95.06,-23.4,-71.96
39840,3.15,-95.06,-23.4,-71.96
39841,-13.57,-99.42,-28.59,-76.09
39842,-13.57,-99.42,-28.59,-76.09
39843,-13.57,-99.42,-28.59,-76.09
39844,-13.57,-99.42,-28.59,-76.09
39845,-13.57,-99.42,-28.59,-76.09
39846,-13.57,-99.42,-28.59,-76.09
39847,-13.57,-99.42,-28.59,-76.09
39848,-13.57,-99.42,-28.59,-76.09
39849,-14.27,-95.61,-26.42,-75.12
39850,-14.27,-95.61,-26.42,-75.12
39851,7.56,-105.45,-31.29,-85.76
39852,7.56,-105.45,-31.29,-85.76
39853,7.56,-105.45,-31.29,-85.76
39854,7.56,-105.45,-31.29,-85.76
39855,7.56,-105.45,-31.29,-85.76
39856,7.56,-105.45,-31.29,-85.76
39857,7.56,-105.45,-31.29,-85.76
39858,-11.16,-97.64,-25.18,-75.49
39859,-11.16,-97.64,-25.18,-75.49
39860,-11.16,-97.64,-25.18,-75.49
39861,-11.16,-97.64,-25.18,-75.49
39862,-11.16,-97.64,-25.18,-75.49
39863,-11.16,-97.64,-25.18,-75.49
39864,-11.16,-97.64,-25.18,-75.49
39865,-11.16,-97.64,-25.18,-75.49
39866,-14.81,-107.24,-29.65,-84.24
39867,-14.81,-107.24,-29.65,-84.24
39868,-14.81,-107.24,-29.65,-84.24
39869,-14.81,-107.24,-29.65,-84.24
39870,-14.81,-107.24,-29.65,-84.24
39871,-14.81,-107.24,-29.65,-84.24
39872,-14.81,-107.24,-29.65,-84.24
39873,-14.81,-107.24,-29.65,-84.24
39874,-17.44,-100.97,-30.24,-79.31
39875,-17.44,-100.97,-30.24,-79.31
39876,-17.44,-100.97,-30.24,-79.31
39877,-17.44,-100.97,-30.24,-79.31
39878,-17.44,-100.97,-30.24,-79.31
39879,-17.44,-100.97,-30.24,-79.31
39880,-17.44,-100.97,-30.24,-79.31
39881,-17.44,-100.97,-30.24,-79.31
39882,4.25,-102.73,-24.73,-74.74
39883,4.25,-102.73,-24.73,-74.74
39884,4.25,-102.73,-24.73,-74.74
39885,4.25,-102.73,-24.73,-74.74
39886,4.25,-102.73,-24.73,-74.74
39887,4.25,-102.73,-24.73,-74.74
39888,4.25,-102.73,-24.73,-74.74
39889,4.25,-102.73,-24.73,-74.74
39890,7.9,-95.16,-23.75,-69.84
39891,7.9,-95.16,-23.75,-69.84
39892,7.9,-95.16,-23.75,-69.84
39893,7.9,-95.16,-23.75,-69.84
39894,7.9,-95.16,-23.75,-69.84
39895,8.71,-100.69,-19.05,-74.98
39896,8.71,-100.69,-19.05,-74.98
39897,8.71,-100.69,-19.05,-74.98
39898,8.71,-100.69,-19.05,-74.98
39899,8.71,-100.69,-19.05,-74.98
39900,8.71,-100.69,-19.05,-74.98
39901,8.71,-100.69,-19.05,-74.98
39902,11.48,-92.19,-13.85,-71.25
39903,11.48,-92.19,-13.85,-71.25
39904,11.48,-92.19,-13.85,-71.25
39905,11.48,-92.19,-13.85,-71.25
39906,11.48,-92.19,-13.85,-71.25
39907,11.48,-92.19,-13.85,-71.25
39908,11.48,-92.19,-13.85,-71.25
39909,11.48,-92.19,-13.85,-71.25
39910,9.62,-100.24,-19.44,-74.54
39911,9.62,-100.24,-19.44,-74.54
39912,9.62,-100.24,-19.44,-74.54
39913,9.62,-100.24,-19.44,-74.54
39914,9.62,-100.24,-19.44,-74.54
39915,9.62,-100.24,-19.44,-74.54
39916,9.62,-100.24,-19.44,-74.54
39917,9.62,-100.24,-19.44,-74.54
39918,7.99,-99.83,-15.97,-76.39
39919,7.99,-99.83,-15.97,-76.39
39920,7.99,-99.83,-15.97,-76.39
39921,7.99,-99.83,-15.97,-76.39
39922,7.99,-99.83,-15.97,-76.39
39923,7.99,-99.83,-15.97,-76.39
39924,7.99,-99.83,-15.97,-76.39
39925,7.99,-99.83,-15.97,-76.39
39926,11.17,-90.09,-13.26,-69.31
39927,8.11,-96.85,-17.16,-72.47
39928,8.11,-96.85,-17.16,-72.47
39929,11.25,-100.34,-19.93,-73.05
39930,11.25,-100.34,-19.93,-73.05
39931,11.25,-100.34,-19.93,-73.05
39932,11.25,-100.34,-19.93,-73.05
39933,11.25,-100.34,-19.93,-73.05
39934,11.25,-100.34,-19.93,-73.05
39935,11.25,-100.34,-19.93,-73.05
39936,11.25,-100.34,-19.93,-73.05
39937,7.33,-100.56,-16.92,-76.6
39938,7.33,-100.56,-16.92,-76.6
39939,7.33,-100.56,-16.92,-76.6
39940,7.33,-100.56,-16.92,-76.6
39941,7.33,-100.56,-16.92,-76.6
39942,7.33,-100.56,-16.92,-76.6
39943,7.33,-100.56,-16.92,-76.6
39944,7.33,-100.56,-16.92,-76.6
39945,13.09,-100.18,-17.12,-75.63
39946,13.09,-100.18,-17.12,-75.63
39947,13.09,-100.18,-17.12,-75.63
39948,13.09,-100.18,-17.12,-75.63
39949,13.09,-100.18,-17.12,-75.63
39950,13.09,-100.18,-17.12,-75.63
39951,13.09,-100.18,-17.12,-75.63
39952,13.09,-100.18,-17.12,-75.63
39953,13.17,-99.03,-16.74,-74.34
39954,13.17,-99.03,-16.74,-74.34
39955,13.17,-99.03,-16.74,-74.34
39956,13.17,-99.03,-16.74,-74.34
39957,13.17,-99.03,-16.74,-74.34
39958,13.17,-99.03,-16.74,-74.34
39959,13.17,-99.03,-16.74,-74.34
39960,13.17,-99.03,-16.74,-74.34
39961,16.42,-95.53,-14.12,-73.5
39962,16.42,-95.53,-14.12,-73.5
39963,16.42,-95.53,-14.12,-73.5
39964,16.42,-95.53,-14.12,-73.5
39965,16.42,-95.53,-14.12,-73.5
39966,16.42,-95.53,-14.12,-73.5
39967,16.42,-95.53,-14.12,-73.5
39968,16.42,-95.53,-14.12,-73.5
39969,12.93,-97.05,-17.06,-72.4
39970,12.93,-97.05,-17.06,-72.4
39971,12.93,-97.05,-17.06,-72.4
39972,12.93,-97.05,-17.06,-72.4
39973,12.93,-97.05,-17.06,-72.4
39974,12.93,-97.05,-17.06,-72.4
39975,12.93,-97.05,-17.06,-72.4
39976,12.93,-97.05,-17.06,-72.4
39977,18.77,-89.5,-13.51,-67.9
39978,18.77,-89.5,-13.51,-67.9
39979,18.77,-89.5,-13.51,-67.9
39980,18.77,-89.5,-13.51,-67.9
39981,10.66,-96.71,-15.47,-74.06
39982,10.66,-96.71,-15.47,-74.06
39983,10.66,-96.71,-15.47,-74.06
39984,10.66,-96.71,-15.47,-74.06
39985,14.48,-97.47,-15.33,-73.12
39986,14.48,-97.47,-15.33,-73.12
39987,14.48,-97.47,-15.33,-73.12
39988,14.48,-97.47,-15.33,-73.12
39989,14.48,-97.47,-15.33,-73.12
39990,14.48,-97.47,-15.33,-73.12
39991,14.48,-97.47,-15.33,-73.12
39992,14.48,-97.47,-15.33,-73.12
39993,14.7,-95.53,-16.4,-72.67
39994,14.7,-95.53,-16.4,-72.67
39995,14.7,-95.53,-16.4,-72.67
39996,14.7,-95.53,-16.4,-72.67
39997,14.7,-95.53,-16.4,-72.67
39998,14.7,-95.53,-16.4,-72.67
39999,14.7,-95.53,-16.4,-72.67
40000,14.7,-95.53,-16.4,-72.67
40001,17.7,-94.04,-14.88,-71.74
40002,17.7,-94.04,-14.88,-71.74
40003,17.7,-94.04,-14.88,-71.74
40004,17.7,-94.04,-14.88,-71.74
40005,17.7,-94.04,-14.88,-71.74
40006,17.7,-94.04,-14.88,-71.74
40007,17.7,-94.04,-14.88,-71.74
40008,17.7,-94.04,-14.88,-71.74
40009,14.63,-97.28,-14.7,-74.9
40010,14.63,-97.28,-14.7,-74.9
40011,14.63,-97.28,-14.7,-74.9
40012,14.63,-97.28,-14.7,-74.9
40013,14.63,-97.28,-14.7,-74.9
40014,14.63,-97.28,-14.7,-74.9
40015,14.63,-97.28,-14.7,-74.9
40016,14.63,-97.28,-14.7,-74.9
40017,17.69,-96.39,-16.29,-72.1
40018,17.69,-96.39,-16.29,-72.1
40019,17.69,-96.39,-16.29,-72.1
40020,17.69,-96.39,-16.29,-72.1
40021,17.69,-96.39,-16.29,-72.1
40022,17.69,-96.39,-16.29,-72.1
40023,15.87,-94.4,-16.57,-70.76
40024,15.87,-94.4,-16.57,-70.76
40025,15.87,-94.4,-16.57,-70.76
40026,15.87,-94.4,-16.57,-70.76
40027,15.87,-94.4,-16.57,-70.76
40028,15.87,-94.4,-16.57,-70.76
40029,19.05,-93.2,-17.2,-68.92
40030,19.05,-93.2,-17.2,-68.92
40031,19.05,-93.2,-17.2,-68.92
40032,19.05,-93.2,-17.2,-68.92
40033,18.88,-96.8,-14.61,-74.58
40034,18.88,-96.8,-14.61,-74.58
40035,18.88,-96.8,-14.61,-74.58
40036,18.88,-96.8,-14.61,-74.58
40037,16.45,-102.71,-19.1,-76.12
40038,16.45,-102.71,-19.1,-76.12
40039,16.45,-102.71,-19.1,-76.12
40040,16.45,-102.71,-19.1,-76.12
40041,16.45,-102.71,-19.1,-76.12
40042,16.45,-102.71,-19.1,-76.12
40043,16.45,-102.71,-19.1,-76.12
40044,16.45,-102.71,-19.1,-76.12
40045,17.31,-99.42,-15.9,-75.87
40046,17.31,-99.42,-15.9,-75.87
40047,17.31,-99.42,-15.9,-75.87
40048,17.31,-99.42,-15.9,-75.87
40049,17.31,-99.42,-15.9,-75.87
40050,17.31,-99.42,-15.9,-75.87
40051,17.31,-99.42,-15.9,-75.87
40052,17.31,-99.42,-15.9,-75.87
40053,15.03,-103.35,-17.3,-78.42
40054,20.38,-101.25,-17.62,-75.54
40055,20.38,-101.25,-17.62,-75.54
40056,21.21,-101.69,-20.98,-72.48
40057,21.21,-101.69,-20.98,-72.48
40058,21.21,-101.69,-20.98,-72.48
40059,21.21,-101.69,-20.98,-72.48
40060,21.21,-101.69,-20.98,-72.48
40061,21.21,-101.69,-20.98,-72.48
40062,21.21,-101.69,-20.98,-72.48
40063,21.21,-101.69,-20.98,-72.48
40064,20.33,-97.3,-18.02,-70.91
40065,20.33,-97.3,-18.02,-70.91
40066,20.33,-97.3,-18.02,-70.91
40067,20.33,-97.3,-18.02,-70.91
40068,20.33,-97.3,-18.02,-70.91
40069,20.33,-97.3,-18.02,-70.91
40070,20.33,-97.3,-18.02,-70.91
40071,20.33,-97.3,-18.02,-70.91
40072,20.81,-97.25,-16.34,-73.25
40073,20.81,-97.25,-16.34,-73.25
40074,20.81,-97.25,-16.34,-73.25
40075,20.81,-97.25,-16.34,-73.25
40076,20.81,-97.25,-16.34,-73.25
40077,20.81,-97.25,-16.34,-73.25
40078,20.81,-97.25,-16.34,-73.25
40079,20.81,-97.25,-16.34,-73.25
40080,19.59,-96.13,-15.32,-72.8
40081,19.59,-96.13,-15.32,-72.8
40082,19.59,-96.13,-15.32,-72.8
40083,19.59,-96.13,-15.32,-72.8
40084,19.59,-96.13,-15.32,-72.8
40085,19.43,-103.08,-17.65,-77.91
40086,19.43,-103.08,-17.65,-77.91
40087,19.43,-103.08,-17.65,-77.91
40088,19.43,-103.08,-17.65,-77.91
40089,19.43,-103.08,-17.65,-77.91
40090,19.43,-103.08,-17.65,-77.91
40091,19.43,-103.08,-17.65,-77.91
40092,19.43,-103.08,-17.65,-77.91
40093,21.47,-104.19,-17.5,-77.81
40094,21.47,-104.19,-17.5,-77.81
40095,21.47,-104.19,-17.5,-77.81
40096,21.47,-104.19,-17.5,-77.81
40097,21.47,-104.19,-17.5,-77.81
40098,21.47,-104.19,-17.5,-77.81
40099,21.47,-104.19,-17.5,-77.81
40100,21.47,-104.19,-17.5,-77.81
40101,19.09,-104.68,-17.7,-79.09
40102,19.09,-104.68,-17.7,-79.09
40103,19.09,-104.68,-17.7,-79.09
40104,19.09,-104.68,-17.7,-79.09
40105,19.09,-104.68,-17.7,-79.09
40106,19.09,-104.68,-17.7,-79.09
40107,19.09,-104.68,-17.7,-79.09
40108,19.09,-104.68,-17.7,-79.09
